,지점,일시,풍속(m/s),풍향(deg),기온(°C),수온(°C),강수량(mm),적조발생(실측),적조발생(조건)
16073,거문도,2022-06-15 1:00,5.2,54,18.5,20,0,0,0
16074,거문도,2022-06-15 2:00,3.2,56,18.6,20,0,0,0
16075,거문도,2022-06-15 3:00,2.2,67,18.6,20,0,0,0
16076,거문도,2022-06-15 4:00,1.3,133,18.8,20,0,0,0
16077,거문도,2022-06-15 5:00,2.8,122,18.8,20.1,0,0,0
16078,거문도,2022-06-15 6:00,4.8,147,18.9,20.1,0,0,0
16079,거문도,2022-06-15 7:00,3.2,150,18.9,20.1,0,0,0
16080,거문도,2022-06-15 8:00,1.9,125,19.3,20.1,0,0,0
16081,거문도,2022-06-15 9:00,1.9,133,19.7,20.2,0,0,0
16082,거문도,2022-06-15 10:00,2.4,188,20.3,20.4,0,0,0
16083,거문도,2022-06-15 11:00,5.2,216,20.7,20.3,0,0,0
16084,거문도,2022-06-15 12:00,4.3,215,20.7,20.3,0,0,0
16085,거문도,2022-06-15 13:00,3.4,217,20.6,20.5,0,0,0
16086,거문도,2022-06-15 14:00,4.1,209,20.7,20.5,0,0,0
16087,거문도,2022-06-15 15:00,4.2,209,20.7,20.5,0,0,0
16088,거문도,2022-06-15 16:00,5.3,219,20.9,20.5,0,0,0
16089,거문도,2022-06-15 17:00,5.6,222,20.9,20.4,0,0,0
16090,거문도,2022-06-15 18:00,4,238,20.6,20.3,0,0,0
16091,거문도,2022-06-15 19:00,4.3,256,20.5,20.3,0,0,0
16092,거문도,2022-06-15 20:00,2.9,222,20.2,20.4,0,0,0
16093,거문도,2022-06-15 21:00,4.6,235,20.4,20.5,0,0,0
16094,거문도,2022-06-15 22:00,1.9,236,20.2,20.5,0,0,0
16095,거문도,2022-06-15 23:00,2.3,222,20.3,20.4,0,0,0
16096,거문도,2022-06-16 0:00,3.1,230,20.1,20.3,0,0,0
16097,거문도,2022-06-16 1:00,1.4,263,19.8,20.3,0,0,0
16098,거문도,2022-06-16 2:00,1.9,193,20,20.4,0,0,0
16099,거문도,2022-06-16 3:00,3.9,216,20.2,20.5,0,0,0
16100,거문도,2022-06-16 4:00,4.6,227,20.2,20.3,0,0,0
16101,거문도,2022-06-16 5:00,3.5,253,20.2,20.2,0,0,0
16102,거문도,2022-06-16 6:00,4.8,241,20.1,20.3,0,0,0
16103,거문도,2022-06-16 7:00,4,243,20.2,20.4,0,0,0
16104,거문도,2022-06-16 8:00,5.4,256,19.7,20.5,0,0,0
16105,거문도,2022-06-16 9:00,5,261,19.6,20.4,0,0,0
16106,거문도,2022-06-16 10:00,6.5,276,19.6,20.4,0,0,0
16107,거문도,2022-06-16 11:00,5.3,280,19.6,20.5,0,0,0
16108,거문도,2022-06-16 12:00,7.1,271,19.6,20.5,0,0,0
16109,거문도,2022-06-16 13:00,6,271,19.8,20.6,0,0,0
16110,거문도,2022-06-16 14:00,6.3,243,19.7,19.7,0,0,0
16111,거문도,2022-06-16 15:00,5,241,19.9,19.8,0,0,0
16112,거문도,2022-06-16 16:00,5.7,241,20.1,19.8,0,0,0
16113,거문도,2022-06-16 17:00,4.4,243,20.1,19.8,0,0,0
16114,거문도,2022-06-16 18:00,1.5,108,20.1,20.3,0,0,0
16115,거문도,2022-06-16 19:00,3.7,207,20.3,20.6,0,0,0
16116,거문도,2022-06-16 20:00,2.2,204,20.4,20.1,0,0,0
16117,거문도,2022-06-16 21:00,3.8,202,20.2,19.2,0,0,0
16118,거문도,2022-06-16 22:00,2.8,208,20.3,19.2,0,0,0
16119,거문도,2022-06-16 23:00,3.6,197,20.4,20.5,0,0,0
16120,거문도,2022-06-17 0:00,4.6,195,20.6,20.5,0,0,0
16121,거문도,2022-06-17 1:00,4.8,205,20.6,20.8,0,0,0
16122,거문도,2022-06-17 2:00,4,203,20.6,20.9,0,0,0
16123,거문도,2022-06-17 3:00,3.8,220,20.6,20.4,0,0,0
16124,거문도,2022-06-17 4:00,4.2,214,20.6,20.7,0,0,0
16125,거문도,2022-06-17 5:00,2.7,239,20.2,20.4,0,0,0
16126,거문도,2022-06-17 6:00,3.3,228,20.4,19.6,0,0,0
16127,거문도,2022-06-17 7:00,1.2,209,20.5,19.8,0,0,0
16128,거문도,2022-06-17 8:00,2.8,216,20.6,19.9,0,0,0
16129,거문도,2022-06-17 9:00,2.8,199,20.5,20,0,0,0
16130,거문도,2022-06-17 10:00,4.7,234,20.1,20,0,0,0
16131,거문도,2022-06-17 11:00,4.8,281,20.1,19.9,0,0,0
16132,거문도,2022-06-17 12:00,1.8,301,20.1,20.1,0,0,0
16133,거문도,2022-06-17 13:00,1.2,172,21.2,19.9,0,0,0
16134,거문도,2022-06-17 14:00,1.2,22,21.7,20.7,0,0,0
16135,거문도,2022-06-17 15:00,2.8,153,21.3,20.1,0,0,0
16136,거문도,2022-06-17 16:00,1.9,163,20.9,19.9,0,0,0
16137,거문도,2022-06-17 17:00,1.9,129,21,19.9,0,0,0
16138,거문도,2022-06-17 18:00,2.2,106,20.5,19.7,0,0,0
16139,거문도,2022-06-17 19:00,2.1,106,20.4,19.7,0,0,0
16140,거문도,2022-06-17 20:00,2.1,96,20.4,19.4,0,0,0
16141,거문도,2022-06-17 21:00,2.5,108,20.6,19.8,0,0,0
16142,거문도,2022-06-17 22:00,2.4,153,20.9,19.6,0,0,0
16143,거문도,2022-06-17 23:00,2.6,205,20.7,19.5,0,0,0
16144,거문도,2022-06-18 0:00,2.8,203,20.8,19.3,0,0,0
16145,거문도,2022-06-18 1:00,1.2,252,20.9,20.1,0,0,0
16146,거문도,2022-06-18 2:00,2.3,304,20.4,20.2,0,0,0
16147,거문도,2022-06-18 3:00,1.7,315,20.5,20.2,0,0,0
16148,거문도,2022-06-18 4:00,0.1,6,20.4,20.3,0,0,0
16149,거문도,2022-06-18 5:00,1.2,178,20.5,20.6,0,0,0
16150,거문도,2022-06-18 6:00,0.9,265,20.7,20.5,0,0,0
16151,거문도,2022-06-18 7:00,2.7,284,20.9,20.6,0,0,0
16152,거문도,2022-06-18 8:00,3.3,310,20.6,20,0,0,0
16153,거문도,2022-06-18 9:00,2.1,310,20.7,19.9,0,0,0
16154,거문도,2022-06-18 10:00,0.6,264,21.7,20.5,0,0,0
16155,거문도,2022-06-18 11:00,1.9,242,21.5,20.3,0,0,0
16156,거문도,2022-06-18 12:00,0.7,251,22,20.8,0,0,0
16157,거문도,2022-06-18 13:00,2.7,264,21.9,21.3,0,0,0
16158,거문도,2022-06-18 14:00,2.6,245,22,21.8,0,0,0
16159,거문도,2022-06-18 15:00,2.4,261,21.9,21.7,0,0,0
16160,거문도,2022-06-18 16:00,3.1,255,21.6,20.8,0,0,0
16161,거문도,2022-06-18 17:00,2.6,260,21.7,20.4,0,0,0
16162,거문도,2022-06-18 18:00,2.1,244,21.9,20.3,0,0,0
16163,거문도,2022-06-18 19:00,1.8,202,22,21.1,0,0,0
16164,거문도,2022-06-18 20:00,3.7,213,21.9,20.3,0,0,0
16165,거문도,2022-06-18 21:00,3.2,231,21.4,19.9,0,0,0
16166,거문도,2022-06-18 22:00,2.4,237,21.2,20.1,0,0,0
16167,거문도,2022-06-18 23:00,1.5,298,20.9,20.3,0,0,0
16168,거문도,2022-06-19 0:00,0.5,0,20.9,20.5,0,0,0
16169,거문도,2022-06-19 1:00,0.9,171,21.5,20.6,0,0,0
16170,거문도,2022-06-19 2:00,1.3,199,21.8,20.7,0,0,0
16171,거문도,2022-06-19 3:00,0.5,178,21.7,20.6,0,0,0
16172,거문도,2022-06-19 4:00,1.5,217,21.6,20.6,0,0,0
16173,거문도,2022-06-19 5:00,1.4,214,21.5,20.5,0,0,0
16174,거문도,2022-06-19 6:00,1.5,190,21.2,21,0,0,0
16175,거문도,2022-06-19 7:00,2.2,151,21.4,20.9,0,0,0
16176,거문도,2022-06-19 8:00,2.2,187,21.3,20.8,0,0,0
16177,거문도,2022-06-19 9:00,3.7,181,21.7,20.6,0,0,0
16178,거문도,2022-06-19 10:00,2.8,172,22,20.8,0,0,0
16179,거문도,2022-06-19 11:00,2.4,178,22.2,20.9,0,0,0
16180,거문도,2022-06-19 12:00,0.9,158,23,21.9,0,0,0
16181,거문도,2022-06-19 13:00,1.6,147,23.2,22.6,0,0,0
16182,거문도,2022-06-19 14:00,1.8,173,23.1,22.4,0,0,0
16183,거문도,2022-06-19 15:00,1,140,23.6,22,0,0,0
16184,거문도,2022-06-19 16:00,2.4,169,23.3,21.9,0,0,0
16185,거문도,2022-06-19 17:00,1.5,115,23.3,21.8,0,0,0
16186,거문도,2022-06-19 18:00,1.7,125,23.1,21.1,0,0,0
16187,거문도,2022-06-19 19:00,1.1,83,23,21.8,0,0,0
16188,거문도,2022-06-19 20:00,0.6,85,22.6,21,0,0,0
16189,거문도,2022-06-19 21:00,2,56,22.4,21,0,0,0
16190,거문도,2022-06-19 22:00,1.5,73,22.2,21.9,0,0,0
16191,거문도,2022-06-19 23:00,2.5,94,22.1,21.9,0,0,0
16192,거문도,2022-06-20 0:00,2.2,104,22.1,22.2,0,0,0
16193,거문도,2022-06-20 1:00,1.8,95,22.1,21.6,0,0,0
16194,거문도,2022-06-20 2:00,1.6,55,22.3,21.9,0,0,0
16195,거문도,2022-06-20 3:00,1.3,48,21.8,21.7,0,0,0
16196,거문도,2022-06-20 4:00,1,59,21.4,21.9,0,0,0
16197,거문도,2022-06-20 5:00,1.2,52,21.6,21.8,0,0,0
16198,거문도,2022-06-20 6:00,1.8,61,21.3,21.6,0,0,0
16199,거문도,2022-06-20 7:00,0.9,68,21.5,21.9,0,0,0
16200,거문도,2022-06-20 8:00,1.7,34,21.7,21.7,0,0,0
16201,거문도,2022-06-20 9:00,2.3,6,22.1,21.6,0,0,0
16202,거문도,2022-06-20 10:00,1.4,54,22.6,21.7,0,0,0
16203,거문도,2022-06-20 11:00,2.4,93,22.2,21.9,0,0,0
16204,거문도,2022-06-20 12:00,0.9,96,22.4,21.8,0,0,0
16205,거문도,2022-06-20 13:00,1.7,136,22.6,21.9,0,0,0
16206,거문도,2022-06-20 14:00,1.5,124,22.6,22.9,0,0,0
16207,거문도,2022-06-20 15:00,0.9,15,22.9,22.4,0,0,0
16208,거문도,2022-06-20 16:00,1.5,28,22.8,22.7,0,0,0
16209,거문도,2022-06-20 17:00,1.9,48,22.6,23,0,0,0
16210,거문도,2022-06-20 18:00,1.8,80,22.5,22.8,0,0,0
16211,거문도,2022-06-20 19:00,1.3,114,22.4,22.6,0,0,0
16212,거문도,2022-06-20 20:00,1.5,96,22.4,22.7,0,0,0
16213,거문도,2022-06-20 21:00,2.7,53,22.3,22.5,0,0,0
16214,거문도,2022-06-20 22:00,3,62,22.2,21.5,0,0,0
16215,거문도,2022-06-20 23:00,3.9,72,22.1,21.6,0,0,0
16216,거문도,2022-06-21 0:00,2.9,74,22,21.7,0,0,0
16217,거문도,2022-06-21 1:00,4.1,72,22,21.9,0,0,0
16218,거문도,2022-06-21 2:00,3.6,98,22.2,21.5,0,0,0
16219,거문도,2022-06-21 3:00,4.2,78,22.1,21.8,0,0,0
16220,거문도,2022-06-21 4:00,3.2,65,21.9,22,0,0,0
16221,거문도,2022-06-21 5:00,3.2,71,21.7,21.3,0,0,0
16222,거문도,2022-06-21 6:00,4,52,21.3,21.1,0,0,0
16223,거문도,2022-06-21 7:00,4.6,41,21.6,21.2,0,0,0
16224,거문도,2022-06-21 8:00,4.5,47,21.7,21.5,0,0,0
16225,거문도,2022-06-21 9:00,5.3,48,21.8,21.7,0,0,0
16226,거문도,2022-06-21 10:00,3.7,44,21.9,21.9,0,0,0
16227,거문도,2022-06-21 11:00,4,39,22,22.1,0,0,0
16228,거문도,2022-06-21 12:00,4.6,47,22.2,21.8,0,0,0
16229,거문도,2022-06-21 13:00,2.8,46,22.3,22.1,0,0,0
16230,거문도,2022-06-21 14:00,2,29,22.7,22.3,0,0,0
16231,거문도,2022-06-21 15:00,1.6,57,23,22.7,0,0,0
16232,거문도,2022-06-21 16:00,0.4,128,24.3,22.8,0,0,0
16233,거문도,2022-06-21 17:00,1.9,39,23.6,23.1,0,0,0
16234,거문도,2022-06-21 18:00,1.8,2,23.6,22.8,0,0,0
16235,거문도,2022-06-21 19:00,2.9,324,23,22,0,0,0
16236,거문도,2022-06-21 20:00,2.6,318,22.6,22.1,0,0,0
16237,거문도,2022-06-21 21:00,2.7,308,22.7,22.6,0,0,0
16238,거문도,2022-06-21 22:00,1.3,307,22.5,22.7,0,0,0
16239,거문도,2022-06-21 23:00,1.7,315,22.2,22.2,0,0,0
16240,거문도,2022-06-22 0:00,0.4,306,22.2,22.2,0,0,0
16241,거문도,2022-06-22 1:00,2.1,306,22.1,22.5,0,0,0
16242,거문도,2022-06-22 2:00,1.4,321,22.2,22.3,0,0,0
16243,거문도,2022-06-22 3:00,1.9,233,21.7,21.7,0,0,0
16244,거문도,2022-06-22 4:00,3.7,254,21.5,21.4,0,0,0
16245,거문도,2022-06-22 5:00,2.9,267,21.4,21.1,0,0,0
16246,거문도,2022-06-22 6:00,4.4,264,21.4,21.1,0,0,0
16247,거문도,2022-06-22 7:00,3.7,268,21.6,21,0,0,0
16248,거문도,2022-06-22 8:00,4.9,230,20.7,21.1,0,0,0
16249,거문도,2022-06-22 9:00,4.1,228,21.8,22.2,0,0,0
16250,거문도,2022-06-22 10:00,4.7,231,22.3,22.3,0,0,0
16251,거문도,2022-06-22 11:00,6.5,215,22,22.6,0,0,0
16252,거문도,2022-06-22 12:00,5.5,226,22,22.5,0,0,0
16253,거문도,2022-06-22 13:00,4.2,250,21.6,22.3,0,0,0
16254,거문도,2022-06-22 14:00,2.9,264,21.6,22.3,0,0,0
16255,거문도,2022-06-22 15:00,2,237,22.2,22.7,0,0,0
16256,거문도,2022-06-22 16:00,2.5,210,22.3,23.2,0,0,0
16257,거문도,2022-06-22 17:00,2,180,22.4,23,0,0,0
16258,거문도,2022-06-22 18:00,3.6,197,23,22.9,0,0,0
16259,거문도,2022-06-22 19:00,1.5,162,22.8,22.8,0,0,0
16260,거문도,2022-06-22 20:00,3.6,159,22.9,22.5,0,0,0
16261,거문도,2022-06-22 21:00,3.9,157,22.8,22.3,0,0,0
16262,거문도,2022-06-22 22:00,2.3,154,22.6,22.2,0,0,0
16263,거문도,2022-06-22 23:00,2.6,155,22.5,22.1,0,0,0
16264,거문도,2022-06-23 0:00,3.5,169,22.6,22.3,0,0,0
16265,거문도,2022-06-23 1:00,3.5,186,22.6,22.2,0,0,0
16266,거문도,2022-06-23 2:00,3.2,181,22.4,22,0,0,0
16267,거문도,2022-06-23 3:00,4.4,174,22.5,21.9,0,0,0
16268,거문도,2022-06-23 4:00,4.8,195,22.5,21.6,0,0,0
16269,거문도,2022-06-23 5:00,4.8,206,22.4,21.4,0,0,0
16270,거문도,2022-06-23 6:00,6.7,203,22.3,21.4,0,0,0
16271,거문도,2022-06-23 7:00,7.3,197,22.4,21.1,0,0,0
16272,거문도,2022-06-23 8:00,8.7,205,22.2,20.9,0,0,0
16273,거문도,2022-06-23 9:00,6.4,195,22.4,21,0,0,0
16274,거문도,2022-06-23 10:00,8.7,207,23.2,21.6,0,0,0
16275,거문도,2022-06-23 11:00,9.5,212,22.7,21.5,0,0,0
16276,거문도,2022-06-23 12:00,7,211,22.8,21.5,0,0,0
16277,거문도,2022-06-23 13:00,8.5,207,22.9,21.6,0,0,0
16278,거문도,2022-06-23 14:00,9.5,210,23.1,21.4,0,0,0
16279,거문도,2022-06-23 15:00,9.6,210,23,21.3,0,0,0
16280,거문도,2022-06-23 16:00,9.3,209,22.9,21.2,0,0,0
16281,거문도,2022-06-23 17:00,9.2,209,22.8,21,0,0,0
16282,거문도,2022-06-23 18:00,9.3,210,22.9,20.7,0,0,0
16283,거문도,2022-06-23 19:00,9.9,204,22.9,20.5,0,0,0
16284,거문도,2022-06-23 20:00,10.5,207,22.6,20.5,0,0,0
16285,거문도,2022-06-23 21:00,10.9,206,22.5,20.3,0,0,0
16286,거문도,2022-06-23 22:00,10.3,206,22.4,20.3,0,0,0
16287,거문도,2022-06-23 23:00,10.6,205,22.4,20.2,0,0,0
16288,거문도,2022-06-24 0:00,10.9,207,22.5,20.3,0,0,0
16289,거문도,2022-06-24 1:00,13.1,208,22.6,20.6,0,0,0
16290,거문도,2022-06-24 2:00,13.9,211,22.7,20.3,0,0,0
16291,거문도,2022-06-24 3:00,12.8,244,22.2,19.8,8,0,0
16292,거문도,2022-06-24 4:00,10.6,240,21.7,19.8,9,0,0
16293,거문도,2022-06-24 5:00,8.8,216,21.4,19.7,3,0,0
16294,거문도,2022-06-24 6:00,8.4,209,21.5,19.9,1.5,0,0
16295,거문도,2022-06-24 7:00,8.1,209,21.6,19.7,1,0,0
16296,거문도,2022-06-24 8:00,9.1,217,21.7,20,3.5,0,0
16297,거문도,2022-06-24 9:00,9.2,226,21.7,20,4,0,0
16298,거문도,2022-06-24 10:00,7.8,231,21.4,19.9,0.5,0,0
16299,거문도,2022-06-24 11:00,9.5,227,21.6,20,2.5,0,0
16300,거문도,2022-06-24 12:00,5.4,231,21.4,19.7,3,0,0
16301,거문도,2022-06-24 13:00,4.5,185,21.3,19.4,0,0,0
16302,거문도,2022-06-24 14:00,5.3,218,20.9,19.4,0,0,0
16303,거문도,2022-06-24 15:00,5.5,232,21.1,19.4,0,0,0
16304,거문도,2022-06-24 16:00,2.5,259,21.3,19.4,0,0,0
16305,거문도,2022-06-24 17:00,4.8,231,21.5,19.6,0,0,0
16306,거문도,2022-06-24 18:00,4.4,217,21.1,19.8,0,0,0
16307,거문도,2022-06-24 19:00,4.9,236,21.3,19.9,0,0,0
16308,거문도,2022-06-24 20:00,3,224,21.1,19.8,0,0,0
16309,거문도,2022-06-24 21:00,3.9,256,21.9,19.9,0,0,0
16310,거문도,2022-06-24 22:00,6.2,247,21.6,19.9,0,0,0
16311,거문도,2022-06-24 23:00,6.2,236,21.2,20,0,0,0
16312,거문도,2022-06-25 0:00,5.6,261,21.5,19.9,0,0,0
16313,거문도,2022-06-25 1:00,4.1,244,20.5,19.8,0,0,0
16314,거문도,2022-06-25 2:00,4,222,20.6,19.7,0,0,0
16315,거문도,2022-06-25 3:00,1.6,289,20.9,20.3,0,0,0
16316,거문도,2022-06-25 4:00,2.9,198,20.7,20.1,0,0,0
16317,거문도,2022-06-25 5:00,2.2,226,21.1,19.9,0,0,0
16318,거문도,2022-06-25 6:00,3.9,200,21.1,19.9,0,0,0
16319,거문도,2022-06-25 7:00,1.1,137,21.3,19.8,0,0,0
16320,거문도,2022-06-25 8:00,1.8,198,21.4,19.7,0,0,0
16321,거문도,2022-06-25 9:00,1.9,172,22,19.8,0,0,0
16322,거문도,2022-06-25 10:00,5.4,176,21.7,19.7,0,0,0
16323,거문도,2022-06-25 11:00,1.1,139,21.4,19.9,0,0,0
16324,거문도,2022-06-25 12:00,6.1,227,22.6,20.2,0,0,0
16325,거문도,2022-06-25 13:00,8.2,216,22.2,19.9,0,0,0
16326,거문도,2022-06-25 14:00,6.4,221,22,20,0,0,0
16327,거문도,2022-06-25 15:00,3.5,196,21.7,20.1,0,0,0
16328,거문도,2022-06-25 16:00,3.3,167,21.8,20.1,0,0,0
16329,거문도,2022-06-25 17:00,3.5,181,22,20.1,0,0,0
16330,거문도,2022-06-25 18:00,3.8,186,22.1,20.1,0,0,0
16331,거문도,2022-06-25 19:00,6.5,196,22.3,20,0,0,0
16332,거문도,2022-06-25 20:00,8.7,190,22.5,20,0,0,0
16333,거문도,2022-06-25 21:00,9,199,22.4,19.7,0,0,0
16334,거문도,2022-06-25 22:00,4.7,209,21.9,19.7,0,0,0
16335,거문도,2022-06-25 23:00,3.3,203,22.2,20.2,0,0,0
16336,거문도,2022-06-26 0:00,5.8,209,22.7,20.6,0,0,0
16337,거문도,2022-06-26 1:00,6.5,195,22.3,21,0,0,0
16338,거문도,2022-06-26 2:00,6.8,203,22.5,20.8,0,0,0
16339,거문도,2022-06-26 3:00,4.7,196,22.2,20.9,0,0,0
16340,거문도,2022-06-26 4:00,4.2,196,22.2,20.8,0,0,0
16341,거문도,2022-06-26 5:00,5.8,216,22.1,21,0,0,0
16342,거문도,2022-06-26 6:00,8.1,203,22.5,20.9,0,0,0
16343,거문도,2022-06-26 7:00,6.6,198,22.5,20.6,0,0,0
16344,거문도,2022-06-26 8:00,8.3,195,22.5,20.7,0,0,0
16345,거문도,2022-06-26 9:00,8,195,22.7,20.7,0,0,0
16346,거문도,2022-06-26 10:00,7.7,202,22.7,20.8,0,0,0
16347,거문도,2022-06-26 11:00,6.2,188,22.4,20.8,0,0,0
16348,거문도,2022-06-26 12:00,6.8,197,22.6,20.9,0,0,0
16349,거문도,2022-06-26 13:00,7.9,199,22.6,20.8,0,0,0
16350,거문도,2022-06-26 14:00,4.7,188,22.4,20.9,0,0,0
16351,거문도,2022-06-26 15:00,4.4,186,22.3,21,0,0,0
16352,거문도,2022-06-26 16:00,5.3,182,22.3,21,0,0,0
16353,거문도,2022-06-26 17:00,4.5,191,22.4,21,0,0,0
16354,거문도,2022-06-26 18:00,7.7,181,22.6,20.8,0,0,0
16355,거문도,2022-06-26 19:00,5.7,180,22.4,20.8,0,0,0
16356,거문도,2022-06-26 20:00,6.6,177,22.4,20.6,0,0,0
16357,거문도,2022-06-26 21:00,7.9,188,22.3,20.5,0,0,0
16358,거문도,2022-06-26 22:00,7.1,185,22.7,20.6,0,0,0
16359,거문도,2022-06-26 23:00,6.7,178,22.9,20.6,0,0,0
16360,거문도,2022-06-27 0:00,5.8,196,22.6,20.6,0,0,0
16361,거문도,2022-06-27 1:00,6.5,188,22.6,20.6,0,0,0
16362,거문도,2022-06-27 2:00,6.1,195,22.6,20.6,0,0,0
16363,거문도,2022-06-27 3:00,6.5,183,22.4,20.6,0,0,0
16364,거문도,2022-06-27 4:00,4.8,173,22.2,20.7,0,0,0
16365,거문도,2022-06-27 5:00,5.8,187,22.4,20.8,0,0,0
16366,거문도,2022-06-27 6:00,6.2,187,22.5,20.8,0,0,0
16367,거문도,2022-06-27 7:00,5.6,186,22.4,20.8,0,0,0
16368,거문도,2022-06-27 8:00,6.7,182,22.6,20.9,0,0,0
16369,거문도,2022-06-27 9:00,7.7,182,22.8,20.9,0,0,0
16370,거문도,2022-06-27 10:00,7.7,180,22.7,20.9,0,0,0
16371,거문도,2022-06-27 11:00,6.3,186,22.7,20.8,0,0,0
16372,거문도,2022-06-27 12:00,6.9,187,22.7,20.7,0,0,0
16373,거문도,2022-06-27 13:00,8.4,188,22.9,20.5,0,0,0
16374,거문도,2022-06-27 14:00,7,185,22.7,19.9,0,0,0
16375,거문도,2022-06-27 15:00,7.8,185,23.1,20.9,0,0,0
16376,거문도,2022-06-27 16:00,6.5,188,23.3,20.8,0,0,0
16377,거문도,2022-06-27 17:00,8,189,23.5,20.8,0,0,0
16378,거문도,2022-06-27 18:00,7,192,23.4,20.6,0,0,0
16379,거문도,2022-06-27 19:00,6.8,182,23.3,20.4,0,0,0
16380,거문도,2022-06-27 20:00,7.9,180,23.2,20.4,0,0,0
16381,거문도,2022-06-27 21:00,8.5,178,23.4,20.5,0,0,0
16382,거문도,2022-06-27 22:00,9,179,23.4,20.6,0,0,0
16383,거문도,2022-06-27 23:00,9,182,23.5,20.5,0,0,0
16384,거문도,2022-06-28 0:00,7.7,180,23.1,20.5,0,0,0
16385,거문도,2022-06-28 1:00,8.3,189,23.3,20.4,0,0,0
16386,거문도,2022-06-28 2:00,7.7,183,23.3,20.6,0,0,0
16387,거문도,2022-06-28 3:00,7.7,191,23.7,21,0,0,0
16388,거문도,2022-06-28 4:00,8,194,23.6,21.2,0,0,0
16389,거문도,2022-06-28 5:00,7.6,188,23.3,21,0,0,0
16390,거문도,2022-06-28 6:00,7.5,186,23.4,20.8,0,0,0
16391,거문도,2022-06-28 7:00,9.1,193,23.7,20.2,0,0,0
16392,거문도,2022-06-28 8:00,7.2,188,23.4,20.9,0,0,0
16393,거문도,2022-06-28 9:00,8.2,184,23.7,21.1,0,0,0
16394,거문도,2022-06-28 10:00,7.2,192,23.6,21.7,0,0,0
16395,거문도,2022-06-28 11:00,7.6,189,23.9,21.9,0,0,0
16396,거문도,2022-06-28 12:00,7.7,190,24,21.9,0,0,0
16397,거문도,2022-06-28 13:00,7.3,190,24,22,0,0,0
16398,거문도,2022-06-28 14:00,7.8,184,24.1,22,0,0,0
16399,거문도,2022-06-28 15:00,8.1,190,24.1,21.8,0,0,0
16400,거문도,2022-06-28 16:00,8.6,185,24.2,20.9,0,0,0
16401,거문도,2022-06-28 17:00,9.1,182,23.8,19.8,0,0,0
16402,거문도,2022-06-28 18:00,7.7,187,24,20.6,0,0,0
16403,거문도,2022-06-28 19:00,8.4,190,23.8,20.6,0,0,0
16404,거문도,2022-06-28 20:00,8.7,184,23.7,20.2,0,0,0
16405,거문도,2022-06-28 21:00,9.3,182,24,20.3,0,0,0
16406,거문도,2022-06-28 22:00,9.6,181,23.8,20.7,0,0,0
16407,거문도,2022-06-28 23:00,9,182,23.8,20.9,0,0,0
16408,거문도,2022-06-29 0:00,9.9,184,23.9,21,0,0,0
16409,거문도,2022-06-29 1:00,8.5,188,23.8,21.1,0,0,0
16410,거문도,2022-06-29 2:00,8.4,189,23.6,21.1,0,0,0
16411,거문도,2022-06-29 3:00,6.4,189,23.3,20.3,0,0,0
16412,거문도,2022-06-29 4:00,7.8,191,23.5,20.8,0,0,0
16413,거문도,2022-06-29 5:00,7.4,186,23.5,21.3,0,0,0
16414,거문도,2022-06-29 6:00,6.7,186,23.3,21.3,0,0,0
16415,거문도,2022-06-29 7:00,7.8,189,23.5,21.4,0,0,0
16416,거문도,2022-06-29 8:00,7.8,193,23.5,21.2,0,0,0
16417,거문도,2022-06-29 9:00,7.4,185,23.5,21,0,0,0
16418,거문도,2022-06-29 10:00,7.6,187,23.4,21,0,0,0
16419,거문도,2022-06-29 11:00,7.6,192,23.5,21,0,0,0
16420,거문도,2022-06-29 12:00,7.2,193,23.5,20.9,0,0,0
16421,거문도,2022-06-29 13:00,7.2,186,23.5,20.9,0,0,0
16422,거문도,2022-06-29 14:00,8,187,23.6,20.9,0,0,0
16423,거문도,2022-06-29 15:00,7.5,190,23.5,20.9,0,0,0
16424,거문도,2022-06-29 16:00,6.4,192,23.4,20.8,0,0,0
16425,거문도,2022-06-29 17:00,6.5,185,23.2,21,0,0,0
16426,거문도,2022-06-29 18:00,6.6,187,23,20.9,0,0,0
16427,거문도,2022-06-29 19:00,5,191,23,20.9,0,0,0
16428,거문도,2022-06-29 20:00,6.7,184,23,20.8,0,0,0
16429,거문도,2022-06-29 21:00,6.3,183,22.8,20.8,0,0,0
16430,거문도,2022-06-29 22:00,5.6,179,22.8,20.7,0,0,0
16431,거문도,2022-06-29 23:00,6.6,178,22.8,20.8,0,0,0
16432,거문도,2022-06-30 0:00,5.7,182,22.7,20.7,0,0,0
16433,거문도,2022-06-30 1:00,5.7,186,22.6,20.6,0,0,0
16434,거문도,2022-06-30 2:00,5.9,193,22.3,20.4,0,0,0
16435,거문도,2022-06-30 3:00,4.7,188,22.3,20.5,0,0,0
16436,거문도,2022-06-30 4:00,3.8,212,21.9,20.4,0,0,0
16437,거문도,2022-06-30 5:00,4.9,179,22.1,20.6,0,0,0
16438,거문도,2022-06-30 6:00,4.9,177,22.1,20.6,0,0,0
16439,거문도,2022-06-30 7:00,5,187,22.3,20.7,0,0,0
16440,거문도,2022-06-30 8:00,6.4,184,22.4,20.6,0,0,0
16441,거문도,2022-06-30 9:00,4.2,192,22.2,20.6,0,0,0
16442,거문도,2022-06-30 10:00,4.4,189,22.6,20.6,0,0,0
16443,거문도,2022-06-30 11:00,5.3,186,22.6,20.7,0,0,0
